title	author	body
虎岩听竹	黄骧云	虎岩最胜虎邱差，岩胜邱缘竹胜花。肖凤鸣声开律祖，学龙吟调谱仙家。淇园春半风初到，湘浦秋深月又斜。玉版参禅参未了，瓶笙入耳索僧茶。
珠潭浮屿	黄骧云	潭心突兀屿如珠，一片青红两色殊。并剪倩谁来割截，鸿沟分界不模糊。奇生温峤燃犀想，趣悟濂溪太极图。笑尔番民忘帝力，浮田自种免输租。
清水春光	黄骧云	到处寻春未见春，原来春在此藏身。山都献笑齐描黛，溪但范花不着尘。竹响又喧归浣女，桃开惯引捕鱼人。仙岩清水传名字，果有香泉白似银。
鹿港飞帆	黄骧云	太平人唱太平歌，满港舂声欸乃多。杨仆功成沙有骨，孙恩死后海无波。官军锦舰飞如鸟，估客银帆织似梭。寄语边防诸将吏，时虽清晏莫投戈。
碧山曙色	黄骧云	碧山碧色重复重，九十九尖峰闲峰。天鸡唤醒金乌鸟，玉女擎出青芙蓉。混沌初开早世界，盘古四顾无人踪。我来扶杖入烟翠，口嚼飞霞如酒浓。
龙井观泉	黄骧云	龙吸三江并五湖，化为泉水似真珠。霖施六合闲仍卧，井养千家润不枯。洗我两眶诗眼净，沁人全付热肠无。分他一勺龙应许，龙目双睛定识吾。
丰亭坐月	黄骧云	琴堂侧畔鼓楼边，亭插云霄月挂天。三五夜中凉似水，纵横坐处碧生烟。能游吏态当非俗，肯住诗心得不仙。半线山川全幅画，一时都落酒杯前。
丰亭坐月	黄骧云	亭高百尺插晴空，小住浑疑坐月宫。镜转一轮移左右，窗开四面挂玲珑。了无渣滓沿心境，觉有清光在眼中。花落庭闲人影静，关情总是望年丰。
题吴希周百蝶图	黄骧云	十里香风色界天，凌波神女步虚仙。三生梦醒罗浮月，六代魂销绮陌烟。何处笙歌惊按拍，谁家院落认秋千。把君图画低徊看，上苑探花忆昔年。
竹溪寺	齐体物	梵宫偏得占名山，屼作蛮州第一观。涧引远泉穿竹响，鹤期朝磬候僧餐。夜深佛火摇鲛室，雨里槟榔缀法坛。不是许珣多爱寺，须知司马是闲官。
赤嵌城	齐体物	特立巍巍控太清，烟霞都自脚根生。羞为白发蛮官长，亲上红毛赤嵌城。日月过天疑见碍，鱼龙骇影尽潜惊。何堪望断他乡目，沧海茫茫故国情。
东郊迎春，三首之一	齐体物	物候临烟岛，年华处处同。灵旗迎帝子，璆佩响春风。淑气归青柳，余寒付朔鸿。况逢晴此日，相庆卜年丰。
东郊迎春，三首之二	齐体物	春自蓂阶发，趋跄鵷鹭行。明堂居左个，青玉祀勾芒。耒耜先民力，羲和驭日长。微臣天万里，何以颂陶唐。
东郊迎春，三首之三	齐体物	衰草含生意，郊原气自新。愿教青帝力，俾我有年春。不侈污邪望，惟祈雷雨匀。大田幸多稼，宁止乐吾民。
喜雨	齐体物	隐隐西郊外，屯云渐彻天。欲为民望岁，正喜雨归田。乐且从人后，忧宜自我先。试看阡陌上，禾黍已芃然。
番妇	齐体物	社里朝朝出，同群担负行。野花头插满，黑齿草涂成。赛胜缠红锦，新妆挂白珩。鹿脂荼抹惯，欲与麝兰争。
台湾八景	齐体物	十里平铺练，孤城落照边。帆争云里鸟，人坐画中船。浪撼鱼龙宅，盂悬上下天。远沙渔火起，点点聚寒烟。
台湾八景	齐体物	渺渺烟波外，渔灯出远沙。如何天海畔，亦自有人家。落影常骇鳄，当门不聚鸦。望中疏更密，知是屋参差。
台湾八景	齐体物	鹿耳雄天堑，寒潮拍拍来。激涛翻白马，匝岸走春雷。候月知宵涨，看波感后催。谁能慕宗悫，万里驾风回。
台湾八景	齐体物	蛮岛亦飞雪，玲玲彻玉壶。经年寒不已，见月影俱无。积素疑瑶圃，高空似画图。惟于炎海外，方觉此山孤。
台湾八景	齐体物	高岛看朝旭，天鸡未发声。却将身万里，常起自三更。宇宙尚曚昧，扶桑已极明。得为沧海客，先见日华生。
台湾八景	齐体物	明霞散天末，灼灼浓于绮。试吟谢朓诗，分明拟得似。远看孤屿间，疑自赤城起。何当遇刘郎，与之同徙倚。
台湾八景	齐体物	宪府亭临海，风涛秋有声。当杯须百斛，危坐亦三更。动地疑何决，掀天似岳倾。夜吟共宾客，不浅武昌情。
台湾八景	齐体物	台因观海构，远水绿于萝。浩渺心俱阔，澄清志若何。只疑天是小，更觉地无多。白雉梯航路，于今尚不波。
台湾杂咏，十首之一	齐体物	疑是羲皇上古民，野花长见四时春。儿孙满眼无年岁，头白方知属老人。
台湾杂咏，十首之二	齐体物	春盘绿玉荐西瓜，未腊先看柳长芽。地尽日南天气早，梅花纔放见荷花。
台湾杂咏，十首之三	齐体物	纪叟中山浪得名，何如蛮酒拨醅清。宁知一醉牢愁解，几费香腮酿得成。
台湾杂咏，十首之四	齐体物	药溪流水碧差差，不拟天寒出浴迟。卒岁无衣双赤膊，负暄岩下曝孙儿。
台湾杂咏，十首之五	齐体物	酿蜜波罗摘露香，倾来椰酒白于浆。相逢岐路无他赠，手捧槟榔劝客尝。
台湾杂咏，十首之六	齐体物	生年十五鬓鬖鬖，招得儿夫意所甘。岂但俗情偏爱女，草中都不长宜男。
台湾杂咏，十首之七	齐体物	燕婉相期奏口琴，宫商谐处结同心。虽然不辨求凰曲，也有泠泠太古音。
台湾杂咏，十首之八	齐体物	露浓滋得麦苗肥，草长还忧豆叶稀。心忆儿夫桑柘下，日斜相望荷锄归。
台湾杂咏，十首之九	齐体物	傀儡番居傀儡深，岂知尧舜在当今。含哺鼓腹松篁下，盛治无由格野心。
台湾杂咏，十首之十	齐体物	巢楼穴处傍岩阿，薜荔为衣带女萝。要向众中夸侠长，只论谁最杀人多。
澎湖屿	齐体物	海外遥闻一岛孤，好风经宿到澎湖。蛏含玉舌名西子，蚌吸冰轮养绿珠。荡漾金波浮玳瑁，连环铁网出珊瑚。登临试问沧桑客，犹有田横义士无。
祷雨	齐体物	虽惭抚字拙，忧国愿年丰。苦魃方思雨，瞻云忽见虹。几家堪食玉，此日更无风。斋沐桑林下，惟祈格上穹。
雁门烟雨	龚帝臣	雁岭层层拥翠微，一空烟雨漫山飞。前村踏到园林外，湿透花香近竹扉。
过宁靖王墓	丁必捷	萋萋芳草忆王孙，碧水丹山日闭门。吊月蟪蛄悲故府，号风松柏泣忠魂。一枝聊借犹堪托，四海无家岂独存。历尽艰辛逃绝域，祇留正气塞干坤。
刺桐	丁晋公	闻得乡人说刺桐，花如后发始年丰。我今至此忧民切，只爱青青不爱红。
秋日谒延平郡王祠，八首之一	何如谨	海外孤忠泣鬼神，丹心为国竟忘身。大星遽陨年难假，天意偏摧社稷臣。
秋日谒延平郡王祠，八首之二	何如谨	铮铮骨气压群雄，传炮羊山斗老龙。宿志未偿嗟毁墓，至今人说海澄公。
秋日谒延平郡王祠，八首之三	何如谨	三百年来养士优，陆沈蓟北感神州。传家忠孝原无恨，生子还须胜仲谋。
秋日谒延平郡王祠，八首之四	何如谨	投戈旧部久寒盟，痛哭神州一旦倾。两岛甲兵逾十万，固应雄略胜田横。
秋日谒延平郡王祠，八首之五	何如谨	开辟鸿蒙望中兴，海波士气共奔腾。挥戈未遂回天力，空向金陵拜孝陵。
试士	何如谨	相期同上凤池班，文字丹黄手自删。却笑蓬庐非广厦，也教寒士尽欢颜。
试士	何如谨	万事等云过，人生对酒歌。枕戈增慷慨，投笔悔蹉跎。有感情难已，无端唤奈何。此身留报国，未许老烟蓑。
台阳杂咏，二十四首之十三	何澄	遑论宋士与金民，平埔高山迥不伦。凭着刺桐花纪岁，每刳大树腹藏身；。生涯林莽惟搜鹿，事业箕裘在杀人。我听番歌疑梵韵，手牵足顿别传神。
题三貂岭	刘明灯	双旌遥向淡兰来，此日登临眼界开。大小鸡笼明积雪，高低雉堞挟奔雷。穿云十里连稠陇，夹道千章荫古槐。海上鲸鲵今息浪，勤修武备拔良才。
台阳笔记题词	刘辉	海外归来解战袍，南游到处任逍遥。临风快读琳琅句，棠荫争传德政高。
台阳笔记题词，二首之一	包礼	要从沧海涉风波，纔算人间阅历多。剿寇奇功同大树，论文雄辩等长河。台阳德政苍生福，山左清名白雪歌。一自归来无个事，行踪到处寄吟哦。
游剑潭	区天民	一剑跃波去，宝光时上腾。雄心怀壮士，瘦影渡游僧。龙化津无迹，螺旋水有棱。还看射牛斗，印月见秋澄。
晓登定军山【登定军山】	吴德功	晓起登山陇，优游缓步行。日从峰隙漏，风自涧中生。岚气千层润，岩泉一片清。纵观沧海外，帆影眼前呈。
水沙连	吴德功	地势高千尺，中间别有天。雌雄山互锁，清浊水交缠。凤尾兰花秀，猫儿竹笋鲜。四时多雾霭，遥望与云连。
南桃	吴德功	种竹苍松外，南桃遍野塘。花开如苇白，实结似梨黄。障水当沙石，编篱固梓桑。微风吹叶动，作作露针芒。
石花	吴德功	一种澎湖石，非春亦作花。脱苞形磊落，吐萼势槎丫。光怪添新样，嶙峋发怒葩。沧波银笋浴，西屿映流霞。
铁珊瑚【铁树】	吴德功	铁树生苍古，槎丫数尺高。枝柯盘柱砥，骨干类珊瑚。屈曲叉文笔，崚嶒击唾壶。陶鎔逢世用，沧海网遗珠。
竹蔗	吴德功	蔗圃千畦植，村农利溥长。节多如竹秀，叶密似葭苍。揭揭风吹响，湛湛露酿浆。待当秋九月，处处献新糖。
九十九峰歌	吴德功	火焰山高冲牛斗，中列奇峰九十九。丹崖赤嶂错落排，几疑巨灵细分剖。势如众笏参碧天，天梯石栈接云烟。东升晓日穿山出，槎丫木梳空际悬。一峰未尽一峰起，山光赫赫难迫视。巉岩森罗锦屏开，屴崱高撑玉笋峙。树木高下蔚参差，点缀峰容景争奇。松柏樟楠挺幽耸，继长增高势弥危。嶙峋怪石悬崖立，伛偻磬折向人揖。夕阳返照光四射，俯压培塿何岌岌。噫嘻宇内多名山，海外得此真奇观。声教何时化蛮触，披襟猿引绝顶攀。
咏史七律三首	吴德功	雄心誓与国存亡，蹇蹇精忠气激昂。诸葛一生终辅汉，沙陀三世永称唐。招徕频却天朝诏，拓辟来开盘古荒。堪叹骑鲸人去后，朱家苗裔孰扶匡。
咏史七律三首	吴德功	楼船航海渡东宁，战退红毛辟赤城。击楫渡江同祖逖，屏居绝岛效田横。偏安计屯期存祀，弱冠兴师独请缨。太息孤忠难遂志，一生心事付沧瀛。
消夏，二首之二【消夏杂咏】	吴德功	几树长松簇万枝，邀朋日日共围棋。科头箕踞聊消遣，高挹熏风午不知。
题吴鸿业百蝶图	吴甫三	百花香里认前身，浅绛深青最可人。寄语元婴休独擅，吾家道子惯传神。
赠陈广文伯茂	周长庚	绮岁才名古锦囊，骊龙沈睡碧波凉。文章有道呼端复，绚烂回头入老庄。十口寄居重海地，一官垂白瘴云乡。年来我亦深泥爪，落拓台天两酒狂。
延平郡王庙	周长庚	草鸡飞渡海涛寒，十万牙旗尺土难。绝岛天开明日月，泰西人避汉衣冠。鲲身东控楼船壮，龙种南来血泪残。遥望滇池灰劫烬，孱王正朔黯重澜。
拜五妃墓	周长庚	霸气台澎扫地平，海天尺组涕纵横。穷途仙桂无归宿，故国名花肯寄生。颈血不膏中土铁，墓门长咽落潮声。萧萧环佩同归夜，芊草簝西月半明。
闲居，四首之一	周长庚	迂拙存吾道，连朝自掩关。全家居瘴海，一槛接青山。壮志消孤冷，闲身长傲顽。错携今日镜，照见鬓毛斑。
闲居，四首之二	周长庚	且住为佳耳，干坤此睫巢。远书三党滞，归梦十旬拋。强舌艰蛮语，孤吟惹客嘲。诗囊忘手检，长挂白梅梢。
闲居，四首之三	周长庚	蘸墨题烟筱，分瓢荐水苹。短垣来月早，萧馆得鸥邻。懒仆嫌花课，娇儿急瓮春。击鲜谋晚饭，门外自垂纶。
闲居，四首之四	周长庚	厅事长枯坐，前身倘老禅。狂名满烟岛，病骨滞蛮天。束苇夸新笔，评茶试乳泉。重洋珠宝地，冷趣自年年。
登大冈山歌	周长庚	手囊故乡建溪荈，趿屩步走空山巅。长生木瓢接地脉，蟹眼开徧岩头泉。迩来欢伯不投分，佛法日结鸡苏缘。清风两腋作跏跣，睥睨大块吾其仙。山中篔簹各十丈，一一高扫朱霞天。竹边双径夹剪雾，斜日尽化珊瑚烟。低头西望见大海，火云叠叠龙挂涎。迤东去番不十里，松栎未斧巢羲前。林峦重复闷毒瘴，时有快鹘来联翩。吁嗟此地天所秘，盘古不敢矜斡旋。草鸡英雄起明季，手擘地肺天无权。人心绚烂凿灵窍，混沌一死三百年。生番犹抱太古朴，机械不到先天先。只愁桔槔易抱瓮，从此海气皆腥膻。起瀹杯茗祝苍宰，古造面目休雕镌。
台北稻江楼和友人韵	周长庚	际天黑箐坠斜曛，龙气腾空作火云。山势百支垂海尽，江流双派到楼分。豪游有约青丝鞚，韵事无心百练裙。欲作逢场竿木戏，娵隅蛮语笑参军。
台阳笔记题词，二首之一	唐培士	作宦曾游大海涛，年逾周甲气仍豪。霜寒荒岛身擒贼，月黑楼船夜带刀。征战不烦宵旰虑，勋名早荷圣恩褒。先生事业功成后，垂老归来脱锦袍。
台阳笔记题词，二首之二	唐培士	全台风景记分明，往事高谈四座惊。破敌宛然成老将，论文依旧是书生。寒云落日还家梦，白发丹诚报国情。悔不从军同借箸，让君沧海着威名。
台阳笔记题词，二首之一	姚长煦	闽峤儒官四十年，台阳风土一编传。都关国计民生事，莫拟虞衡志异篇。
台阳笔记题词，二首之二	姚长煦	书生敢上防边策，草莽难忘靖海功。读罢奇文空眼界，鹭门关键在胸中。
文石书院诗并序	张五典	寸莛由来许叩钟，植林开磵谢长供。千间广庇劳工部，六百还捐自曼容。何翅经师推北海，应从天下说中庸。移情我亦随烟棹，悟得琴心在众峰。
与文石诸生	张五典	海边无事偶相过，递引深杯且和歌。风雨闭门黎进士，记从笠底识东坡。
澎湖，二首之一	张五典	三十六岛知何似。数点烟矼数石矶。出海来占风信好，时时白鸟傍人飞。
澎湖，二首之二	张五典	澳口新晴日未斜，拍天碧水浸红霞。拨船三板乘风软，礁屿东西拣石花。
和区觉生观察游剑潭韵，二首之一	张书绅	自有名诗镇，潜蛟未敢腾。山青头似佛，月白影随僧。顽石偏通窍，恬波不起棱。斯游非剑侠，一片道心澄。
和区觉生观察游剑潭韵，二首之二	张书绅	画龙龙已去，龙去剑光腾。古迹谈名士，空山剩老僧。回澜开宝镜，断石露圭棱。夜静星辰落，江天一色澄。
竹枝词，二首之一	张书绅	山桃花发竹鸡啼，几日茶枪绿已齐。欲摘香芽烟水阔，呼郎背过碧山溪。
竹枝词，二首之二	张书绅	短长亭子卧烟岚，亭上行人笑语酣。怕是早妆太草草，临流更把野花簪。
无题	徐仲山	丝竹何妨托素心，高山流水寄知音。桥因通过方题柱，花为亲探便入林。文字有灵能赤绿，诗书无劫可浮沉。春风解释虞翻恨，始信名山酝酿深。
战澎湖	朱琦	五马奔江郑氏昌，一婢生儿郑氏亡。枭雄割据亦有数，铁人三万空撞搪。湖边飞舸弄寒日，白土山前锋尽折。永明年号那可支，夺取澎湖作巢穴。潮头十丈忽骤高，扬旗打鼓亦自豪。貙狼短祚付孽子，吼门喧呼潮又起。五百战舰来如飞，报道官军入鹿耳。海外纳降谁草檄，姚侯深算老无敌。生番杂处思善后，淡水何时洗锋镝。我闻三十六岛形势相钩连，全闽屏蔽不可捐。鸡笼易守亦易失，后来牧民当择贤。
